ResponseID,SiteCountry,City,Sample,DataCollection,Gender,Age,Origin,Degree,Major,Attention,Tightness_Q1,Tightness_Q2,Tightness_Q3,Tightness_Q4,Tightness_Q5,Tightness_Q6,Tightness_Q1_adjusted,Tightness_Q2_adjusted,Tightness_Q3_adjusted,Tightness_Q4_adjusted,Tightness_Q5_adjusted,Tightness_Q6_adjusted
11393,Chile,Santiago,Student,2,1,20,1,3,3,4,6,4,4,1,3,3,3.26,1.26,1.26,3.74,.26,.26
11394,Chile,Santiago,Student,2,1,20,1,4,1,4,5,5,5,5,4,2,2.5,2.5,2.5,7.5,1.5,-.5
11395,Chile,Santiago,Student,2,2,20,1,2,1,4,4,1,1,4,4,4,1.78,-1.22,-1.22,6.22,1.78,1.78
11396,Chile,Santiago,Student,2,1,20,1,5,1,4,6,6,6,5,2,3,4.26,4.26,4.26,6.74,.26,1.26
11397,Chile,Santiago,Student,2,2,20,1,3,1,4,5,6,5,4,4,3,4.08,5.08,4.08,4.92,3.08,2.08
11398,Chile,Santiago,Student,2,2,20,1,5,3,4,5,5,1,1,1,1,2.8,2.8,-1.2,3.2,-1.2,-1.2
11399,Chile,Santiago,Student,2,2,20,1,2,1,4,5,5,5,2,5,5,2.6,2.6,2.6,4.4,2.6,2.6
11400,Chile,Santiago,Student,2,2,20,1,2,1,4,5,5,5,3,5,6,2.58,2.58,2.58,5.42,2.58,3.58
11401,Chile,Santiago,Student,2,2,20,1,2,1,4,6,5,4,6,5,4,3.48,2.48,1.48,8.52,2.48,1.48
11402,Chile,Santiago,Student,2,2,20,1,4,1,4,4,5,3,5,5,3,2.58,3.58,1.58,6.42,3.58,1.58
11403,Chile,Santiago,Student,2,1,20,1,3,3,4,4,4,5,2,4,4,1.42,1.42,2.42,4.58,1.42,1.42
11404,Chile,Santiago,Student,2,1,20,1,4,4,4,5,6,5,4,4,5,1.82,2.82,1.82,7.18,.82,1.82
11405,Chile,Santiago,Student,2,2,20,1,2,1,4,5,4,5,5,5,5,2.46,1.46,2.46,7.54,2.46,2.46
11406,Chile,Santiago,Student,2,2,20,2,4,1,4,5,5,3,3,5,4,2.54,2.54,.54,5.46,2.54,1.54
11407,Chile,Santiago,Student,2,2,20,1,2,1,4,5,5,5,2,5,5,2.94,2.94,2.94,4.06,2.94,2.94
11408,Chile,Santiago,Student,2,2,20,1,2,1,4,5,4,3,3,5,4,2.78,1.78,.78,5.22,2.78,1.78
11409,Chile,Santiago,Student,2,2,20,1,2,1,4,4,4,4,2,4,5,1.76,1.76,1.76,4.24,1.76,2.76
11410,Chile,Santiago,Student,2,1,20,1,2,1,4,5,5,5,4,4,3,2.72,2.72,2.72,6.28,1.72,.72
11411,Chile,Santiago,Student,2,1,20,1,1,1,4,6,6,6,3,6,4,3.94,3.94,3.94,5.06,3.94,1.94
11412,Chile,Santiago,Student,2,2,20,1,1,1,2,4,4,3,3,5,4,1.78,1.78,.78,5.22,2.78,1.78
11413,Chile,Santiago,Student,2,2,20,1,5,1,4,4,3,4,2,3,4,1.64,.64,1.64,4.36,.64,1.64
11414,Chile,Santiago,Student,2,1,20,1,2,1,4,6,6,6,1,6,6,3.92,3.92,3.92,3.08,3.92,3.92
11415,Chile,Santiago,Student,2,1,20,1,3,1,4,6,2,5,4,5,3,3.8,-.2,2.8,6.2,2.8,.8
11416,Chile,Santiago,Student,2,1,20,1,5,1,4,4,5,6,3,3,4,1.4,2.4,3.4,5.6,.4,1.4
11417,Chile,Santiago,Student,2,1,20,1,1,3,4,4,4,4,2,4,4,1.36,1.36,1.36,4.64,1.36,1.36
11418,Chile,Santiago,Student,2,1,20,1,2,1,4,2,3,4,5,4,2,-.46,.54,1.54,7.46,1.54,-.46
11419,Chile,Santiago,Student,2,2,20,1,2,1,4,6,5,3,4,6,4,4.1,3.1,1.1,5.9,4.1,2.1
11420,Chile,Santiago,Student,2,2,20,1,3,1,3,5,2,2,5,2,1,3.22,.22,.22,6.78,.22,-.78
11421,Chile,Santiago,Student,2,2,20,1,2,1,4,4,3,3,5,5,4,2.26,1.26,1.26,6.74,3.26,2.26
11422,Chile,Santiago,Student,2,2,20,1,3,3,4,6,4,1,4,2,1,3.92,1.92,-1.08,6.08,-.0800000000000001,-1.08
11423,Chile,Santiago,Student,2,2,20,1,4,1,4,5,5,5,3,5,4,2.68,2.68,2.68,5.32,2.68,1.68
11424,Chile,Santiago,Student,2,1,20,1,4,1,4,5,5,5,1,2,4,2.22665631349154,2.22665631349154,2.22665631349154,3.77334368650846,-.773343686508462,1.22665631349154
11425,Chile,Santiago,Student,2,2,20,1,3,1,4,6,6,6,1,6,3,3.6,3.6,3.6,3.4,3.6,.6
11426,Chile,Santiago,Student,2,1,20,1,5,1,4,5,5,5,3,5,4,2.6967600364804,2.6967600364804,2.6967600364804,5.3032399635196,2.6967600364804,1.6967600364804
11427,Chile,Santiago,Student,2,2,20,1,3,3, ,5,4,4,3,5,4,2.83456821970215,1.83456821970215,1.83456821970215,5.16543178029785,2.83456821970215,1.83456821970215
11428,Chile,Santiago,Student,2,2,20,1,3,1,4,4,4,4,3,4,4,1.44,1.44,1.44,5.56,1.44,1.44
11429,Chile,Santiago,Student,2,1,20,1,3,1,4,6,3,3,3,4,3,2.54,-.46,-.46,6.46,.54,-.46
11430,Chile,Santiago,Student,2,1,20,1,1,3,4,3,4,3,3,3,4,.42,1.42,.42,5.58,.42,1.42
13481,Chile,Santiago,Student,2,1,21,1,2,1,4,5,2,4,2,2,2,2.96,-.04,1.96,4.04,-.04,-.04
13482,Chile,Santiago,Student,2,2,21,1,2,1,4,6,3,3,3,4,3,4.36,1.36,1.36,4.64,2.36,1.36
13483,Chile,Santiago,Student,2,1,21,1,3,1,4,5,5,5,1,3,3,2.6,2.6,2.6,3.4,.6,.6
13484,Chile,Santiago,Student,2,2,21,1,5,1,4,5,5,3,4,5,1,2.76,2.76,.76,6.24,2.76,-1.24
13485,Chile,Santiago,Student,2,1,21,1,3,1,4,6,5,5,3,3,3,3.6,2.6,2.6,5.4,.6,.6
13486,Chile,Santiago,Student,2,2,21,1,3,1,4,4,5,4,3,2,3,1.82,2.82,1.82,5.18,-.18,.82
13487,Chile,Santiago,Student,2,1,21,1,6,3,4,4,4,4,5,4,2,2.48,2.48,2.48,6.52,2.48,.48
13488,Chile,Santiago,Student,2,1,21,1,4,1,4,5,3,4,3,4,3,2.94,.94,1.94,5.06,1.94,.94
13489,Chile,Santiago,Student,2,2,21,1,2,1,4,5,3,3,2,5,4,3.24,1.24,1.24,3.76,3.24,2.24
13490,Chile,Santiago,Student,2,1,21,1,3,1,4,5,4,4,3,5,3,2.86,1.86,1.86,5.14,2.86,.86
13491,Chile,Santiago,Student,2,1,21,1,5,1,4,5,4,3,4,3,2,2.44,1.44,.44,6.56,.44,-.56
13492,Chile,Santiago,Student,2,1,21,1,3,1,4,3,4,4,1,5,5,-.2,.8,.8,4.2,1.8,1.8
13493,Chile,Santiago,Student,2,1,21,1,4,4,4,2,4,3,2,4,4,-.6,1.4,.4,4.6,1.4,1.4
13494,Chile,Santiago,Student,2,1,21,1,4,1,4,5,4,5,2,5,3,2.64,1.64,2.64,4.36,2.64,.64
13495,Chile,Santiago,Student,2,1,21,1,5,1,4,2,3,3,3,3,3,-1.3,-.3,-.3,6.3,-.3,-.3
13496,Chile,Santiago,Student,2,1,21,1,2,3,4,5,4,4,2,4,2,2.56,1.56,1.56,4.44,1.56,-.44
13497,Chile,Santiago,Student,2,1,21,1,3,1,4,4,4,4,2,3,4,1.86,1.86,1.86,4.14,.86,1.86
13498,Chile,Santiago,Student,2,2,21,1,3,1,4,4,4,5,2,5,4,1.72,1.72,2.72,4.28,2.72,1.72
13499,Chile,Santiago,Student,2,2,21,1,2,3,4,5,4,5,3,4,4,3.1,2.1,3.1,4.9,2.1,2.1
13500,Chile,Santiago,Student,2,1,21,1,4,4,4,5,5,5,2,5,4,2.86,2.86,2.86,4.14,2.86,1.86
13501,Chile,Santiago,Student,2,1,21,1,4,1,4,5,5,4,3,5,3,2.82,2.82,1.82,5.18,2.82,.82
13502,Chile,Santiago,Student,2,1,21,1,3,1,4,6,6,6,5,5,6,3.78,3.78,3.78,7.22,2.78,3.78
13503,Chile,Santiago,Student,2,2,21,1,3,1,4,2,2,2,4,4,1,-.3,-.3,-.3,6.3,1.7,-1.3
13504,Chile,Santiago,Student,2,2,21,1,3,1,4,4,4,4,4,4,4,1.52,1.52,1.52,6.48,1.52,1.52
13505,Chile,Santiago,Student,2,2,21,1,2,1,4,5,4,3,3,4,3,2.84,1.84,.84,5.16,1.84,.84
13506,Chile,Santiago,Student,2,1,21,2, , ,4,4,4,2,4,3,3,1.76,1.76,-.24,6.24,.76,.76
13507,Chile,Santiago,Student,2,2,21,1,3,1,4,5,5,4,3,4,4,2.58,2.58,1.58,5.42,1.58,1.58
13508,Chile,Santiago,Student,2,2,21,1,3,1,4,6,6,5,2,5,4,3.94,3.94,2.94,4.06,2.94,1.94
13509,Chile,Santiago,Student,2,1,21,1,3,1,4,4,3,3,3,3,4,1.5,.5,.5,5.5,.5,1.5
13510,Chile,Santiago,Student,2,1,21,1,2,1,4,6,6,2,2,3,3,3.72,3.72,-.28,4.28,.72,.72
13511,Chile,Santiago,Student,2,2,21,1,3,1,4,6,5,5,3,3,4,3.36,2.36,2.36,5.64,.36,1.36
13512,Chile,Santiago,Student,2,1,21,1,3,1,4,5,5,5,4,4,3,2.5,2.5,2.5,6.5,1.5,.5
13513,Chile,Santiago,Student,2,1,21,1,2,1,4,4,3,3,3,4,3,1.4,.4,.4,5.6,1.4,.4
13514,Chile,Santiago,Student,2,1,21,1,5,1,4,5,5,4,2,4,3,2.74,2.74,1.74,4.26,1.74,.74
13515,Chile,Santiago,Student,2,1,21,1,3,1,4,5,5,5,2,5,5,2.88,2.88,2.88,4.12,2.88,2.88
13516,Chile,Santiago,Student,2,1,21,1,2,3,4,4,4,5,3,5,3,1.24,1.24,2.24,5.76,2.24,.24
13517,Chile,Santiago,Student,2,1,21,1,4,1,4,5,4,4,5,2,4,3.14,2.14,2.14,6.86,.14,2.14
13518,Chile,Santiago,Student,2,2,21,1,3,1,4,4,6,6,6,5,3,1.84,3.84,3.84,8.16,2.84,.84
15147,Chile,Santiago,Student,2,1,22,1,3,4,4,4,4,3,2,3,4,1.2,1.2,.2,4.8,.2,1.2
15148,Chile,Santiago,Student,2,1,22,1,2,1,4,5,4,1,2,5,2,2.82,1.82,-1.18,4.18,2.82,-.18
15149,Chile,Santiago,Student,2,1,22,1,3,1,4,6,5,5,1,4,2,4.12,3.12,3.12,2.88,2.12,.12
15150,Chile,Santiago,Student,2,2,22,1,1,4,4,5,4,3,5,6,2,2.78,1.78,.78,7.22,3.78,-.22
15151,Chile,Santiago,Student,2,2,22,1,2,1,4,5,5,5,4,5,5,2.8,2.8,2.8,6.2,2.8,2.8
15152,Chile,Santiago,Student,2,2,22,1,3,1,4,3,4,4,1,3,3,1.2,2.2,2.2,2.8,1.2,1.2
15153,Chile,Santiago,Student,2,1,22,2,3,1,4,4,4,3,2,4,2,1.3,1.3,.3,4.7,1.3,-.7
15154,Chile,Santiago,Student,2,1,22,1,4,1,4,4,4,4,5,4,3,1.56,1.56,1.56,7.44,1.56,.56
15155,Chile,Santiago,Student,2,1,22,1,2,1,4,5,1,4,2,6,2,2.7,-1.3,1.7,4.3,3.7,-.3
15156,Chile,Santiago,Student,2,1,22,1,3,1,4,4,4,4,3,4,4,1.8,1.8,1.8,5.2,1.8,1.8
15157,Chile,Santiago,Student,2,1,22,1,5,1,4,6,5,6,2,6,6,4.06,3.06,4.06,3.94,4.06,4.06
15158,Chile,Santiago,Student,2,1,22,1,1,1,4,5,4,2,5,4,4,2.72,1.72,-.28,7.28,1.72,1.72
15159,Chile,Santiago,Student,2,2,22,1,3,4,4,5,6,3,3,3,5,2.64,3.64,.64,5.36,.64,2.64
15160,Chile,Santiago,Student,2,1,22,1,3,1,4,6,5,5,3,4,4,3.46,2.46,2.46,5.54,1.46,1.46
16342,Chile,Santiago,Student,2,1,23,1,2,1,4,6,6,6,6,6,1,4.1,4.1,4.1,7.9,4.1,-.9
16343,Chile,Santiago,Student,2,1,23,1,3,3,4,5,4,3,4,5,3,2.74,1.74,.74,6.26,2.74,.74
16344,Chile,Santiago,Student,2,1,23,1,3,3,4,5,4,4,2,3,4,3.04,2.04,2.04,3.96,1.04,2.04
16345,Chile,Santiago,Student,2,1,23,1,3,1,4,5,5,4,3,3,3,2.44,2.44,1.44,5.56,.44,.44
16346,Chile,Santiago,Student,2,1,23,1,3,1,4,4,3,3,5,4,2,1.56,.56,.56,7.44,1.56,-.44
16347,Chile,Santiago,Student,2,1,23,1,3,1,4,4,5,5,4,4,2,1.46,2.46,2.46,6.54,1.46,-.54
16348,Chile,Santiago,Student,2,2,23,1, ,4,4,3,5,3,3,5,4,.667671814570544,2.66767181457054,.667671814570544,5.33232818542946,2.66767181457054,1.66767181457054
17195,Chile,Santiago,Student,2,2,24,1,3,3,4,5,5,4,5,5,5,2.67821336001555,2.67821336001555,1.67821336001555,7.32178663998445,2.67821336001555,2.67821336001555
17196,Chile,Santiago,Student,2,1,24,1,3,1,4,1,1,1,1,2,1,-1.26,-1.26,-1.26,3.26,-.26,-1.26
17197,Chile,Santiago,Student,2,2,24,1,3,1,4,5,5,3,4,5,3,2.54,2.54,.54,6.46,2.54,.54
17198,Chile,Santiago,Student,2,1,24,1,3,1,4,6,4,3,1,3,3,4.04,2.04,1.04,2.96,1.04,1.04
17199,Chile,Santiago,Student,2,1,24,1,3,1,4,5,5,5,2,5,5,2.98,2.98,2.98,4.02,2.98,2.98
17825,Chile,Santiago,Student,2,2,25,1,4,4,4,4,4,5,3,4,5,2.34,2.34,3.34,4.66,2.34,3.34
17826,Chile,Santiago,Student,2,1,25,1,5,1,4,2,2,2,1,3,3,.5,.5,.5,2.5,1.5,1.5
17827,Chile,Santiago,Student,2,1,25,2,3,1,5,1,1,3,2,1,1,-1.2,-1.2,.8,4.2,-1.2,-1.2
18299,Chile,Santiago,Student,2,2,26,1,3,1,4,6,6,5,3,4,6,3.6,3.6,2.6,5.4,1.6,3.6
18300,Chile,Santiago,Student,2,3,26,2,3,3,4,5,5,3,3,4,4,3,3,1,5,2,2
    1,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
    2,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
    3,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
    4,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
    5,China,Shenzhen,Student,2, , , , , , ,4.94433784997775,4.6201105313024,4.26064741617392,2.96142070412827,4.37407266437073,3.62498624841421,2.74465813554986,2.42043081687451,2.06096770174603,5.16110041855616,2.17439294994284,1.42530653398632
    6,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
    7,China,Shenzhen,Student,2, , , , , , ,4.75956645631235,4.4942854758309,4.29403109132663,3.14100336787939,4.30958919806652,3.89372896393724,2.36239326470125,2.0971122842198,1.89685789971553,5.53817655949049,1.91241600645542,1.49655577232614
    8,China,Shenzhen,Student,2, , , , , , ,5.13652641411721,4.78142279741352,4.73130021901172,2.59599388835716,4.54683396099225,4.09696830062773,2.88859218272171,2.53348856601802,2.48336598761622,4.84392811975266,2.29889972959675,1.84903406923223
    9,China,Shenzhen,Student,2, , , , , , ,4.92278734895659,4.66866134652913,4.56077217761353,2.7582047607455,4.398932441889,4.06270867406881,2.61168647514231,2.35756047271484,2.24967130379925,5.06930563455978,2.08783156807471,1.75160780025453
   10,China,Shenzhen,Student,2, , , , , , ,5,6,5,2,5,5,2.775701612653,3.775701612653,2.775701612653,4.224298387347,2.775701612653,2.775701612653
   11,China,Shenzhen,Student,2, , , , , , ,4.90702196812632,4.51762057565785,4.31778535214823,2.94354669722004,4.41855018685092,3.78579776402496,2.63524704098918,2.24584564852071,2.04601042501108,5.21532162435719,2.14677525971378,1.51402283688782
   12,China,Shenzhen,Student,2, , , , , , ,4.81759696888651,4.58483576416094,4.34314437179246,3.27397187167802,4.28919129034464,3.89212559543341,2.33383372772569,2.10107252300011,1.85938113063163,5.75773511283885,1.80542804918382,1.40836235427258
   13,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   14,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   15,China,Shenzhen,Student,2, , , , , , ,4.90563477146753,4.59641202230908,4.31296504469704,3.16181832886169,4.31041866462119,3.76243473551465,2.57560954806748,2.26638679890903,1.98293982129699,5.49184355226174,1.98039344122114,1.4324095121146
   16,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   17,China,Shenzhen,Student,2, , , , , , ,4.8326143887481,4.42129070671945,4.04180295562917,3.13241496458702,4.35563264104934,3.44481005878677,2.71781419982966,2.306490517801,1.92700276671072,5.24721515350547,2.24083245213089,1.33000986986832
   18,China,Shenzhen,Student,2, , , , , , ,4.80452716329438,4.61458839456075,4.34980081905274,3.09363131766316,4.32559034021095,3.88688055785478,2.49986029500417,2.30992152627054,2.04513395076253,5.39829818595337,2.02092347192074,1.58221368956457
   19,China,Shenzhen,Student,2, , , , , , ,4.96167374114721,4.54383713124812,4.40360610496659,2.71687182503547,4.48773265512152,3.87581138038268,2.80871304256818,2.39087643266909,2.25064540638756,4.8698325236145,2.33477195654249,1.72285068180365
   20,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   21,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   22,China,Shenzhen,Student,2, , , , , , ,4.89940218689799,4.59332173584417,4.44039684939377,3.01888099876919,4.37184654142464,4.00277041151753,2.5179305212258,2.21185007017198,2.05892518372159,5.40035266444138,1.99037487575246,1.62129874584535
   23,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   24,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   25,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   26,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   27,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   28,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   29,China,Shenzhen,Student,2, , , , , , ,5.06816576434947,4.69254737382585,4.68497391807374,2.26229768699109,4.58932112010612,4.19670527654115,2.84510742627116,2.46948903574754,2.46191557999544,4.48535602506939,2.36626278202782,1.97364693846285
   30,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   31,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   32,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   33,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   34,China,Shenzhen,Student,2, , , , , , ,5,4,4,1,3,5,2.72828466354273,1.72828466354273,1.72828466354273,3.27171533645727,.728284663542732,2.72828466354273
   35,China,Shenzhen,Student,2, , , , , , ,5,5,5,2,6,5,2.68993120367287,2.68993120367287,2.68993120367287,4.31006879632713,3.68993120367287,2.68993120367287
   36,China,Shenzhen,Student,2, , , , , , ,6,4,5,5,5,5,3.24238766438472,1.24238766438472,2.24238766438472,7.75761233561528,2.24238766438472,2.24238766438472
   37,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   38,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   39,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   40,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   41,China,Shenzhen,Student,2, , , , , , ,4.96219470485414,4.61616402594096,4.55405571102947,2.30250001106065,4.39820823449871,3.95940898504771,2.79590902362502,2.44987834471184,2.38777002980035,4.46878569228976,2.23192255326959,1.7931233038186
   42,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   43,China,Shenzhen,Student,2, , , , , , ,6,6,5,2,4,3,3.6676818132043,3.6676818132043,2.6676818132043,4.3323181867957,1.6676818132043,.667681813204298
   44,China,Shenzhen,Student,2, , , , , , ,6,6,6,1,6,3,4.7766005662493,4.7766005662493,4.7766005662493,2.2233994337507,4.7766005662493,1.7766005662493
   45,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   46,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   47,China,Shenzhen,Student,2, , , , , , ,5.25733168555426,4.89929612935821,4.73236228250498,2.6258651198924,4.62531462529688,4.15269772633525,2.95679630085386,2.5987607446578,2.43182689780457,4.9264005045928,2.32477924059648,1.85216234163485
   48,China,Shenzhen,Student,2,2, ,1,2,3,4,4,3,5,3,5,4,2.89427402480064,1.89427402480064,3.89427402480064,4.10572597519936,3.89427402480064,2.89427402480064
   49,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   50,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   51,China,Shenzhen,Student,2, , , , , , ,5,5,5,4,3,3,3.06019549375935,3.06019549375935,3.06019549375935,5.93980450624065,1.06019549375935,1.06019549375935
   52,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   53,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   54,China,Shenzhen,Student,2, , , , , , ,5,5,4,3,3,5,2.54870450091036,2.54870450091036,1.54870450091036,5.45129549908964,.548704500910356,2.54870450091036
   55,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
   56,China,Shenzhen,Student,2, , , , , , ,5.26157739425373,4.93219757725303,4.67823393968979,2.76655003515033,4.53926519149848,3.9698495319002,3.06254613424429,2.73316631724359,2.47920267968035,4.96558129515978,2.34023393148904,1.77081827189075
   57,China,Shenzhen,Student,2, , , , , , ,6,5,4,6,5,3,3.57904064981782,2.57904064981782,1.57904064981782,8.42095935018218,2.57904064981782,.57904064981782
   58,China,Shenzhen,Student,2, , , , , , ,5.09409509988394,4.77319350847677,4.67034297412452,2.72753364930472,4.45180234893295,4.06994316699376,2.89910904137349,2.57820744996631,2.47535691561407,4.92251970781517,2.2568162904225,1.8749571084833
   59,China,Shenzhen,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
