"","Country","City","Move","Location","lon","lat","type","loctype","address","north","south","east","west"
"548","India","Madhya Pradesh",-39.5276923076923,"Madhya Pradesh, India",78.6568942,22.9734229,"administrative_area_level_1","approximate","madhya pradesh, india",26.8681089,21.0799139,82.809674,74.0362481
"549","India","Maharashtra",-48.2230769230769,"Maharashtra, India",75.7138884,19.7514798,"administrative_area_level_1","approximate","maharashtra, india",22.028441,15.6024121,80.890924,72.659363
"550","India","Manipur",-25.9711538461538,"Manipur, India",93.9062688,24.6637173,"administrative_area_level_1","approximate","manipur, india",25.691874,23.8360479,94.74324,92.971078
"551","India","Meghalaya",-29.0476923076923,"Meghalaya, India",91.366216,25.4670308,"administrative_area_level_1","approximate","meghalaya, india",26.1204059,25.0334971,92.802266,89.8196828
"552","India","Mizoram",-25.6607692307692,"Mizoram, India",92.9375739,23.164543,"administrative_area_level_1","approximate","mizoram, india",24.5174359,21.946661,93.4375611,92.258479
"553","India","Nagaland",-35.1261538461538,"Nagaland, India",94.5624426,26.1584354,"administrative_area_level_1","approximate","nagaland, india",27.036123,25.198068,95.244715,93.327578
"554","India","Odisha",-33.1,"Odisha, India",85.0985236,20.9516658,"administrative_area_level_1","approximate","odisha, india",22.5700271,17.811525,87.483385,81.3884239
"555","India","Puducherry",-36.9661538461538,"Puducherry, India",79.8083133,11.9415915,"locality","approximate","puducherry, india",11.973176,11.8994146,79.841305,79.7857511
"556","India","Punjab",-40.1615384615385,"Punjab, India",75.3412179,31.1471305,"administrative_area_level_1","approximate","punjab, india",32.4994008,29.537147,76.9217581,73.88058
"557","India","Rajasthan",-36.9584615384615,"Rajasthan, India",74.2179326,27.0238036,"administrative_area_level_1","approximate","rajasthan, india",30.1932842,23.0632669,78.2633811,69.484413
"558","India","Sikkim",-31.6015384615385,"Sikkim, India",88.5122178,27.5329718,"administrative_area_level_1","approximate","sikkim, india",28.117725,27.079261,88.9201995,88.0143561
"559","India","Tamil Nadu",-34.5215384615385,"Tamil Nadu, India",78.6568942,11.1271225,"administrative_area_level_1","approximate","tamil nadu, india",13.5493493,8.0690069,80.3464511,76.2305541
"560","India","Telangana",-40.9353846153846,"Telangana, India",79.0192997,18.1124372,"administrative_area_level_1","approximate","telangana, india",19.916715,15.8373113,81.3161489,77.237913
"561","India","Tripura",-26.5061538461538,"Tripura, India",91.9881527,23.9408482,"administrative_area_level_1","approximate","tripura, india",24.5319794,22.937311,92.336001,91.1496829
"562","India","Uttar Pradesh",-34.6076923076923,"Uttar Pradesh, India",80.9461592,26.8467088,"administrative_area_level_1","approximate","uttar pradesh, india",30.411635,23.870839,84.6743269,77.0924369
"563","India","Uttarakhand",-32.9630769230769,"Uttarakhand, India",79.0192997,30.066753,"administrative_area_level_1","approximate","uttarakhand, india",31.454615,28.710125,81.0446315,77.5786089
"564","India","West Bengal",-39.1569230769231,"West Bengal, India",87.8549755,22.9867569,"administrative_area_level_1","approximate","west bengal, india",27.220707,21.524921,89.880039,85.820958
"565","Indonesia","Aceh",-14.3707692307692,"Aceh, Indonesia",96.7493993,4.695135,"administrative_area_level_1","approximate","aceh, indonesia",6.07694,2.004787,98.2881589,95.009707
"566","Indonesia","Bali",-38.7969230769231,"Bali, Indonesia",115.0919509,-8.3405389,"establishment","approximate","bali, indonesia",-8.0615638,-8.8506285,115.7115407,114.4315468
"567","Indonesia","Bangka Belitung Islands",-22.16,"Bangka Belitung Islands, Indonesia",106.4405872,-2.7410513,"administrative_area_level_1","approximate","bangka belitung islands, indonesia",-1.5006169,-3.4165348,108.8480211,105.1083959
"568","Indonesia","Banten",-23.4815384615385,"Banten, Indonesia",106.0640179,-6.4058172,"administrative_area_level_1","approximate","banten, indonesia",-5.8758139,-7.0163419,106.779915,105.1001149
"569","Indonesia","Bengkulu",-20.3661538461538,"Bengkulu, Indonesia",102.2607641,-3.7928451,"locality","approximate","bengkulu, bengkulu city, bengkulu, indonesia",-3.7311269,-3.9195649,102.3622125,102.246945
"570","Indonesia","Central Java",-20.3476923076923,"Central Java, Indonesia",110.1402594,-7.150975,"administrative_area_level_1","approximate","central java, indonesia",-5.725698,-8.2116361,111.6914889,108.555502
"571","Indonesia","Central Kalimantan",-21.3646153846154,"Central Kalimantan, Indonesia",113.3823545,-1.6814878,"administrative_area_level_1","approximate","central kalimantan, indonesia",0.793256,-3.5618859,115.84722,110.7336648
"572","Indonesia","Central Sulawesi",-17.1061538461538,"Central Sulawesi, Indonesia",121.4456179,-1.4300254,"administrative_area_level_1","approximate","central sulawesi, indonesia",1.375153,-3.640744,124.1825231,119.446937
"573","Indonesia","East Java",-22.5215384615385,"East Java, Indonesia",112.2384017,-7.5360639,"administrative_area_level_1","approximate","east java, indonesia",-5.048857,-8.780561,116.267761,110.8987199
"574","Indonesia","East Kalimantan",-20.4369230769231,"East Kalimantan, Indonesia",116.419389,0.5386586,"administrative_area_level_1","approximate","east kalimantan, indonesia",2.6065559,-2.409401,119.025528,113.8366543
"575","Indonesia","East Nusa Tenggara",-18.38,"East Nusa Tenggara, Indonesia",121.0793705,-8.6573819,"administrative_area_level_1","approximate","east nusa tenggara, indonesia",-8.063516,-11.0075679,125.192625,118.927002
"576","Indonesia","Gorontalo",-17.6184615384615,"Gorontalo, Indonesia",123.0567693,0.5435442,"locality","approximate","gorontalo, gorontalo city, gorontalo, indonesia",0.58895,0.5088942,123.0841351,122.9959061
"577","Indonesia","Jakarta",-36.8984615384615,"Jakarta, Indonesia",106.845599,-6.2087634,"colloquial_area","approximate","jakarta, indonesia",-6.0886599,-6.3708331,106.972825,106.686211
"578","Indonesia","Jambi",-19.2830769230769,"Jambi, Indonesia",103.6131203,-1.6101229,"locality","approximate","jambi, jambi city, jambi, indonesia",-1.5499539,-1.6709185,103.680971,103.538086
"579","Indonesia","Lampung",-17.8876923076923,"Lampung, Indonesia",105.4068079,-4.5585849,"administrative_area_level_1","approximate","lampung, indonesia",-3.7238229,-6.1685579,106.2114329,103.572693
"580","Indonesia","Maluku",-22.98,"Maluku, Indonesia",130.1452734,-3.2384616,"administrative_area_level_1","approximate","maluku, indonesia",-1.378661,-8.345391,134.908555,125.722838
"581","Indonesia","North Kalimantan",-19.7538461538462,"North Kalimantan, Indonesia",116.0413889,3.0730929,"administrative_area_level_1","approximate","north kalimantan, indonesia",4.403177,-1.2403259,117.9865011,114.5644312
"582","Indonesia","North Maluku",-18.7815384615385,"North Maluku, Indonesia",127.8087693,1.5709993,"administrative_area_level_1","approximate","north maluku, indonesia",2.645167,-2.47764,129.6574671,124.2830601
"583","Indonesia","North Sulawesi",-25.7507692307692,"North Sulawesi, Indonesia",123.9750018,0.6246932,"administrative_area_level_1","approximate","north sulawesi, indonesia",5.5658159,0.2920059,127.1815779,123.110851
"584","Indonesia","North Sumatra",-23.5861538461538,"North Sumatra, Indonesia",99.5450974,2.1153547,"administrative_area_level_1","approximate","north sumatra, indonesia",4.3013449,-0.6387609,100.4257811,97.0575619
"585","Indonesia","Papua",-25.44,"Papua, Indonesia",138.0803529,-4.269928,"administrative_area_level_1","approximate","papua, indonesia",-0.6204239,-9.1276567,141.0195621,134.598577
"586","Indonesia","Riau",-18.4584615384615,"Riau, Indonesia",101.7068294,0.2933469,"administrative_area_level_1","approximate","riau, indonesia",2.9191279,-1.1222728,103.813297,100.0248489
"587","Indonesia","Riau Islands",-25.3507692307692,"Riau Islands, Indonesia",108.1428669,3.9456514,"administrative_area_level_1","approximate","riau islands, indonesia",4.2665521,-0.864122,109.164018,103.278237
"588","Indonesia","South East Sulawesi",-20.7123076923077,"South East Sulawesi, Indonesia",122.174605,-4.14491,"administrative_area_level_1","approximate","south east sulawesi, indonesia",-2.7793828,-6.211539,124.6219021,120.8593699
"589","Indonesia","South Kalimantan",-21.9138461538462,"South Kalimantan, Indonesia",115.2837585,-3.0926415,"administrative_area_level_1","approximate","south kalimantan, indonesia",-1.315037,-4.7448129,116.555961,114.345859
"590","Indonesia","South Sulawesi",-25.1646153846154,"South Sulawesi, Indonesia",119.9740534,-3.6687994,"administrative_area_level_1","approximate","south sulawesi, indonesia",-1.8952359,-7.758941,121.8402099,117.038483
"591","Indonesia","South Sumatra",-20.2523076923077,"South Sumatra, Indonesia",103.914399,-3.3194374,"administrative_area_level_1","approximate","south sumatra, indonesia",-1.6254409,-4.925352,106.1894459,102.0674489
"592","Indonesia","Special Region of Yogyakarta",-35.7523076923077,"Special Region of Yogyakarta, Indonesia",110.4262088,-7.8753849,"administrative_area_level_1","approximate","special region of yogyakarta, indonesia",-7.5419019,-8.204192,110.8346329,110.013942
"593","Indonesia","West Java",-22.9769230769231,"West Java, Indonesia",107.668887,-7.090911,"administrative_area_level_1","approximate","west java, indonesia",-5.9147008,-7.820987,108.839768,106.370506
"594","Indonesia","West Kalimantan",-24.9815384615385,"West Kalimantan, Indonesia",111.4752851,-0.2787808,"administrative_area_level_1","approximate","west kalimantan, indonesia",2.0815391,-3.0391839,114.2022952,108.020782
"595","Indonesia","West Nusa Tenggara",-24.0861538461538,"West Nusa Tenggara, Indonesia",117.3616476,-8.6529334,"administrative_area_level_1","approximate","west nusa tenggara, indonesia",-8.0804828,-9.1094871,119.335809,115.8210601
"596","Indonesia","West Papua",-24.2415384615385,"West Papua, Indonesia",133.1747162,-1.3361154,"administrative_area_level_1","approximate","west papua, indonesia",1.080905,-4.329383,135.2579801,129.29998
"597","Indonesia","West Sulawesi",-21.7338461538462,"West Sulawesi, Indonesia",119.2320784,-2.8441371,"administrative_area_level_1","approximate","west sulawesi, indonesia",-0.8498319,-3.5706029,119.8754601,118.7054929
"598","Indonesia","West Sumatra",-23.0892307692308,"West Sumatra, Indonesia",100.8000051,-0.7399397,"administrative_area_level_1","approximate","west sumatra, indonesia",0.907389,-4.020091,101.8929181,98.5969219
"599","Ireland","County Carlow",-29.7344871794872,"County Carlow, Ireland",-6.8108295,52.7232217,"administrative_area_level_2","approximate","carlow, co. carlow, ireland",52.9179628,52.4636015,-6.5049107,-7.1079347
"600","Ireland","County Cavan",-26.695641025641,"County Cavan, Ireland",-7.2996623,53.9765424,"administrative_area_level_2","approximate","cavan, co. cavan, ireland",54.304573,53.7655744,-6.7620071,-8.0582325
"601","Ireland","County Clare",-27.9803846153846,"County Clare, Ireland",-8.9811351,52.904532,"administrative_area_level_2","approximate","clare, co. clare, ireland",53.1687693,52.554516,-8.2824241,-9.9386938
"602","Ireland","County Cork",-29.7938461538462,"County Cork, Ireland",-8.7285446,51.994206,"administrative_area_level_2","approximate","cork, co. cork, ireland",52.3879603,51.4198966,-7.8411276,-10.2378995
"603","Ireland","County Donegal",-22.4538461538462,"County Donegal, Ireland",-8.1040967,54.6548993,"administrative_area_level_2","approximate","county donegal, co. donegal, ireland",55.4351402,54.4590613,-6.9219644,-8.8333501
"604","Ireland","County Dublin",-34.5338461538462,"County Dublin, Ireland",-6.3105655,53.3302033,"administrative_area_level_1","approximate","co. dublin, ireland",53.6347257,53.1781971,-5.9962748,-6.5468798
"605","Ireland","County Galway",-32.3092307692308,"County Galway, Ireland",-8.8534113,53.3564509,"administrative_area_level_2","approximate","galway, co. galway, ireland",53.7189146,52.9681504,-7.967334,-10.3023054
"606","Ireland","County Kerry",-27.0257692307692,"County Kerry, Ireland",-9.5668633,52.1544607,"administrative_area_level_2","approximate","kerry, co. kerry, ireland",52.6024525,51.6883223,-9.118786,-10.6186596
"607","Ireland","County Kildare",-29.8023076923077,"County Kildare, Ireland",-6.8194708,53.2120434,"administrative_area_level_2","approximate","kildare, co. kildare, ireland",53.4512374,52.8575787,-6.459964,-7.1689305
"608","Ireland","County Kilkenny",-26.4953846153846,"County Kilkenny, Ireland",-7.218002,52.5776957,"administrative_area_level_2","approximate","kilkenny, co. kilkenny, ireland",52.8939943,52.2428447,-6.9144975,-7.6740808
"609","Ireland","County Laois",-31.1926923076923,"County Laois, Ireland",-7.3323007,52.994295,"administrative_area_level_2","approximate","laois, co. laois, ireland",53.2156522,52.7812693,-6.9319347,-7.7346495
"610","Ireland","County Leitrim",-35.3875968992248,"County Leitrim, Ireland",-8.0020132,54.1246909,"administrative_area_level_2","approximate","leitrim, co. leitrim, ireland",54.4743667,53.8059671,-7.5841682,-8.427649
"611","Ireland","County Limerick",-33.8030769230769,"County Limerick, Ireland",-8.7474955,52.5090517,"administrative_area_level_2","approximate","limerick, co. limerick, ireland",52.7573993,52.2802325,-8.1563153,-9.3676448
"612","Ireland","County Longford",-29.7538461538462,"County Longford, Ireland",-7.7931527,53.7274982,"administrative_area_level_2","approximate","longford, co. longford, ireland",53.9420806,53.5217304,-7.3749033,-8.0359845
"613","Ireland","County Louth",-32.51,"County Louth, Ireland",-6.4889423,53.9252324,"administrative_area_level_2","approximate","louth, co. louth, ireland",54.1139513,53.6984916,-6.1030107,-6.6953432
"614","Ireland","County Mayo",-30.3596153846154,"County Mayo, Ireland",-9.4289369,54.0152604,"administrative_area_level_2","approximate","mayo, co. mayo, ireland",54.3454432,53.4719262,-8.5828617,-10.2593809
"615","Ireland","County Meath",-24.1653846153846,"County Meath, Ireland",-6.6564169,53.605548,"administrative_area_level_2","approximate","meath, co. meath, ireland",53.9176688,53.3818664,-6.2126106,-7.3436642
"616","Ireland","County Monaghan",-28.6564102564103,"County Monaghan, Ireland",-6.9683132,54.2492046,"administrative_area_level_2","approximate","monaghan, co. monaghan, ireland",54.4213907,53.9006798,-6.5497282,-7.339506
"617","Ireland","County Offaly",-14.7961538461538,"County Offaly, Ireland",-7.7122229,53.2356871,"administrative_area_level_2","approximate","offaly, co. offaly, ireland",53.424279,52.8481718,-6.9777077,-8.0838723
"618","Ireland","County Roscommon",-25.9730769230769,"County Roscommon, Ireland",-8.2681621,53.7592604,"administrative_area_level_2","approximate","roscommon, co. roscommon, ireland",54.125239,53.2713332,-7.8758445,-8.8237161
