"","Country","country_region_code","sub_region_1","sub_region_2","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Movement","Date","Province","DateLockDown","Type","Reference","Lock","Date_1confirmed","Date_1death","TotalCases","TotalDeaths","Google","DaysDuration","DaysLockDownStart","Days_LockDown_1case","Days_LockDown_1death","Democracy","Democraticness","Civil","Opression","Wave","Temperature","TemperatureBfr","TemperatureAftr","TemperatureDif","Humidity","HumidityBfr","HumidityAftr","HumidityDif","Country.Code.x","Indicator_GDP","GDP_pc","Indicator_unemployment","Unemployment","Indicator.Name.Communicable","Death_disease","Indicator.Name.Population1564","Age_1564","Indicator.Name.65up","Age_65up","log_GDP_pc","ï..Country.Name","Indicator.Name","Hospital_b1000","ElectionYear","ElectionWin","Country.Code.y","Country.Code","ROL","isocode","patience","risktaking","posrecip","negrecip","altruism","trust","Region","Population","Area_sq_mi","Pop_Density_sq_mi","Coastline","Net_migration","Infant_mortality_per_1000_births","GDP_pc_2","Literacy","Phones_per_1000","Arable","Crops","Other","Climate","Birthrate","Deathrate","Agriculture","Industry","Service","Death_pc","Confirmed_pc","Log_Death_pc","Google_pc","Log_Google_pc"
"73","Laos","LA","","","2020-04-11",-59,-40,-26,-68,-20,17,-42.6,2020-04-11,"",NA,"None","","No",2020-04-02,NA,19,0,NA,0,NA,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA (EX. NEAR EAST)         ",6368481,236800,26.9,0,0,85.22,1700,66.4,14.1,3.8,0.35,95.85,2,35.49,11.55,0.455,0.287,0.258,0,2.98344299056557e-06,NA,NA,NA
"74","Latvia","LV","","","2020-04-11",-39,-6,22,-33,-31,7,-17.4,2020-04-11,"",2020-03-13,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Latvia","Yes",2020-03-03,2020-04-04,651,5,0,16,51,26,-6,NA,NA,2.911939035,NA,3,4.78688524590164,4.5,5.10344827586207,0.603448275862069,78.0983606557377,79.375,76.6896551724138,-2.68534482758621,"LVA","GDP per capita, PPP (constant 2011 international $)",26219.30647,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.519999981,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.7,"Population ages 15-64 (% of total population)",63.96060274,"Population ages 65 and above (% of total population)",20.04362032,10.1742513065483,"Latvia","Hospital beds (per 1,000 people)",5.8,NA,NA,NA,"LVA",0.9569856,NA,NA,NA,NA,NA,NA,NA,"BALTICS                            ",2274735,64589,35.2,0.82,-2.23,9.55,10200,99.8,321.4,29.67,0.47,69.86,3,9.24,13.66,0.04,0.261,0.699,2.19805823535489e-06,0.000286187182243206,-13.0279362076319,0,NA
"75","Lebanon","LB","","","2020-04-11",-65,-31,-45,-78,-48,16,-53.4,2020-04-11,"",2020-03-16,"Full","https://www.haaretz.com/middle-east-news/lebanon-goes-on-virus-lockdown-as-iraqis-go-panic-shopping-ahead-of-curfew-1.8679069","Yes",2020-02-22,2020-03-11,630,20,4,13,54,36,18,8.006756757,5.758943782,2.860068259,6.347294939,6,6.9672131147541,4.25,9.96551724137931,5.71551724137931,75,78.9375,70.6551724137931,-8.28232758620689,"LBN","GDP per capita, PPP (constant 2011 international $)",11607.17582,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.229000092,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",3.6,"Population ages 15-64 (% of total population)",66.9017647,"Population ages 65 and above (% of total population)",7.002368134,9.35937879100956,"Lebanon","Hospital beds (per 1,000 people)",2.9,NA,NA,NA,"LBN",-0.7644128,NA,NA,NA,NA,NA,NA,NA,"NEAR EAST                          ",3874050,10400,372.5,2.16,0,24.52,4800,87.4,255.6,16.62,13.98,69.4,NA,18.52,6.21,0.12,0.21,0.67,5.16255598146642e-06,0.000162620513416192,-12.1740787558683,1.03251119629328e-06,-13.7835166683024
"76","Libya","LY","","","2020-04-11",-46,-23,-29,-47,-30,10,-35,2020-04-11,"",NA,"None","","No",2020-03-25,2020-04-03,25,1,NA,0,NA,4,-5,8.277559055,4.306203474,2.849519231,7.583463339,6,NA,NA,NA,NA,NA,NA,NA,NA,"LBY","GDP per capita, PPP (constant 2011 international $)",18424.53359,"Unemployment, total (% of total labor force) (modeled ILO estimate)",18.56299973,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",8,"Population ages 15-64 (% of total population)",67.28872201,"Population ages 65 and above (% of total population)",4.392040259,9.82143840276156,"Libya","Hospital beds (per 1,000 people)",3.7,NA,NA,NA,"LBY",-1.78583,NA,NA,NA,NA,NA,NA,NA,"NORTHERN AFRICA                    ",5900754,1759540,3.4,0.1,0,24.6,6400,82.6,127.1,1.03,0.19,98.78,NA,26.49,3.48,0.076,0.499,0.425,1.69469867749105e-07,4.23674669372762e-06,-15.5905906973208,NA,NA
"77","Liechtenstein","LI","","","2020-04-11",NA,NA,NA,-29,NA,NA,-29,2020-04-11,"",2020-03-20,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Liechtenstein","Yes",2020-03-05,2020-04-05,80,1,0,9,58,24,-7,NA,NA,NA,NA,NA,5.88524590163934,5.375,6.44827586206897,1.07327586206897,79.0983606557377,75.5,83.0689655172414,7.56896551724138,"LIE","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Liechtenstein","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"LIE",1.678037,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",33987,160,212.4,0,4.85,4.7,25000,100,585.5,25,0,75,4,10.21,7.18,0.06,0.39,0.55,2.94230146820843e-05,0.00235384117456675,-10.4337333775416,0,NA
"78","Lithuania","LT","","","2020-04-11",-69,-22,-13,-59,-39,16,-40.4,2020-04-11,"",2020-03-16,"Full","https://www.euractiv.com/section/coronavirus/short_news/lithuania-update-covid-19/","Yes",2020-02-28,2020-03-21,1062,24,0,13,54,30,8,NA,NA,2.941116751,NA,3,5.19672131147541,4.1875,6.31034482758621,2.12284482758621,79.2459016393443,81.65625,76.5862068965517,-5.07004310344827,"LTU","GDP per capita, PPP (constant 2011 international $)",31177.57805,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.352000237,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",3.6,"Population ages 15-64 (% of total population)",65.41254234,"Population ages 65 and above (% of total population)",19.70503316,10.3474544631997,"Lithuania","Hospital beds (per 1,000 people)",7.3,2017,46.64,100,"LTU",0.9573604,"LTU",-0.061742526,-0.045938365,-0.53168762,0.054207131,-0.72995752,-0.17750166,"BALTICS                            ",3585906,65200,55,0.14,-0.71,6.89,11400,99.6,223.4,45.22,0.91,53.87,NA,8.75,10.98,0.055,0.325,0.62,6.69286924977955e-06,0.000296159464302745,-11.9144678894049,0,NA
"79","Luxembourg","LU","","","2020-04-11",-82,-32,-20,-65,-58,22,-51.4,2020-04-11,"",2020-03-16,"Full","https://luxtimes.lu/luxembourg/40100-germany-border-checks-add-to-luxembourg-virus-lockdown","Yes",2020-03-01,2020-03-14,3281,66,2,13,54,28,15,NA,NA,NA,NA,NA,6.9344262295082,6.1875,7.75862068965517,1.57112068965517,85.7868852459016,85.28125,86.3448275862069,1.06357758620689,"LUX","GDP per capita, PPP (constant 2011 international $)",96792.59959,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.362999916,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.9,"Population ages 15-64 (% of total population)",69.93802183,"Population ages 65 and above (% of total population)",14.18315418,11.4803258198256,"Luxembourg","Hospital beds (per 1,000 people)",4.8,NA,NA,NA,"LUX",1.810886,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",474413,2586,183.5,0,8.97,4.81,55100,100,515.4,23.28,0.4,76.32,NA,11.94,8.41,0.01,0.13,0.86,0.000139119290575933,0.00691591503605508,-8.88017878729918,4.21573607805857e-06,-12.3766863487657
"80","Malaysia","MY","","","2020-04-11",-78,-49,-68,-82,-53,35,-66,2020-04-11,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Malaysia","Yes",2020-01-26,2020-03-25,4683,76,2,11,56,63,4,8.609230769,7.172307692,2.306923077,7.484615385,6,30.672131147541,30.59375,30.7586206896552,0.164870689655171,90.016393442623,89.4375,90.6551724137931,1.21767241379311,"MYS","GDP per capita, PPP (constant 2011 international $)",28201.05584,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.323999882,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",17.5,"Population ages 15-64 (% of total population)",69.33310429,"Population ages 65 and above (% of total population)",6.671754625,10.2471146973601,"Malaysia","Hospital beds (per 1,000 people)",1.9,NA,NA,NA,"MYS",0.6233374,NA,NA,NA,NA,NA,NA,NA,"ASIA (EX. NEAR EAST)         ",24385858,329750,74,1.42,0,17.7,9000,88.7,179,5.48,17.61,76.91,2,22.86,5.05,0.084,0.48,0.436,3.11656042612895e-06,0.000192037532573182,-12.6787805917859,8.20147480560249e-08,-16.3163667515122
"81","Mali","ML","","","2020-04-11",-22,-17,-10,-33,-4,10,-17.2,2020-04-11,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Mali","Yes",NA,2020-04-01,116,9,NA,11,56,NA,-3,7.667374381,7.021551724,1.850526316,7.774169742,5,NA,NA,NA,NA,NA,NA,NA,NA,"MLI","GDP per capita, PPP (constant 2011 international $)",2055.622912,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.223999977,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",60.6,"Population ages 15-64 (% of total population)",49.94928385,"Population ages 65 and above (% of total population)",2.507229758,7.62833420119334,"Mali","Hospital beds (per 1,000 people)",NA,2017,39.79,109,"MLI",-0.7977482,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",11716829,1240000,9.5,0,-0.33,116.79,900,46.4,6.4,3.82,0.03,96.15,2,49.82,16.89,0.45,0.17,0.38,7.68125915296707e-07,9.90028957493533e-06,-14.0793121650282,NA,NA
"82","Malta","MT","","","2020-04-11",-71,-11,-41,-51,-50,20,-44.8,2020-04-11,"",2020-03-12,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Malta","Yes",2020-03-10,2020-04-09,378,3,0,17,50,19,-11,NA,NA,NA,NA,NA,15.6065573770492,15.46875,15.7586206896552,0.289870689655173,73.2622950819672,72.5625,74.0344827586207,1.47198275862068,"MLT","GDP per capita, PPP (constant 2011 international $)",38388.05641,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.47300005,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",6.4,"Population ages 15-64 (% of total population)",65.37377518,"Population ages 65 and above (% of total population)",20.3493243,10.5555016592061,"Malta","Hospital beds (per 1,000 people)",4.8,NA,NA,NA,"MLT",1.053974,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",400214,316,1266.5,62.28,2.07,3.89,17700,92.8,505,28.13,3.13,68.74,NA,10.22,8.1,0.03,0.23,0.74,7.49598964553964e-06,0.000944494695337994,-11.8011423943605,0,NA
"83","Mauritius","MU","","","2020-04-11",-83,-63,-83,-86,-63,27,-75.6,2020-04-11,"",2020-03-17,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Mauritius","Yes",2020-04-12,2020-03-22,324,9,NA,12,55,-14,7,NA,NA,NA,NA,NA,28.1803278688525,28.21875,28.1379310344828,-0.080818965517242,79.2459016393443,77.03125,81.6896551724138,4.65840517241379,"MUS","GDP per capita, PPP (constant 2011 international $)",21074.81304,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.673999786,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",6.5,"Population ages 15-64 (% of total population)",70.73213461,"Population ages 65 and above (% of total population)",11.47417307,9.95583391165633,"Mauritius","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"MUS",0.7796614,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",1240827,2040,608.3,8.68,-0.9,15.03,11400,85.6,289.3,49.26,2.96,47.78,2,15.43,6.86,0.059,0.298,0.643,7.25322708161573e-06,0.000261116174938166,-11.8340640734262,NA,NA
"84","Mexico","MX","","","2020-04-11",-66,-26,-54,-63,-49,20,-51.6,2020-04-11,"",2020-03-14,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Mexico","Yes",2020-03-02,2020-03-25,4661,296,0,15,52,27,4,8.537958773,6.188545362,2.511278195,6.647330595,6,21.1639344262295,19.21875,23.3103448275862,4.09159482758621,44.4754098360656,46.375,42.3793103448276,-3.99568965517241,"MEX","GDP per capita, PPP (constant 2011 international $)",18133.70147,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.424999952,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",9.8,"Population ages 15-64 (% of total population)",66.21946683,"Population ages 65 and above (% of total population)",7.223684981,9.80552744562426,"Mexico","Hospital beds (per 1,000 people)",1.5,2017,39.1,107,"MEX",-0.6737109,"MEX",-0.10842811,-0.13891679,-1.0379812,-0.11464946,-0.81308872,-0.35707209,"LATIN AMER. & CARIB    ",107449525,1972550,54.5,0.47,-4.87,20.91,9000,92.2,181.6,12.99,1.31,85.7,1.5,20.69,4.74,0.038,0.259,0.702,2.75478183826313e-06,4.33785072572447e-05,-12.8021723060582,0,NA
"85","Moldova","MD","","","2020-04-11",-62,-39,-37,-64,-41,12,-48.6,2020-04-11,"",2020-03-11,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Moldova","Yes",2020-03-08,2020-03-19,1662,32,1,18,49,21,10,7.879207921,5.09118541,3.002941176,8.009009009,5,9.26229508196721,6.5625,12.2413793103448,5.67887931034483,69.0327868852459,70.90625,66.9655172413793,-3.94073275862068,"MDA","GDP per capita, PPP (constant 2011 international $)",6452.299738,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.47300005,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.2,"Population ages 15-64 (% of total population)",72.6703528,"Population ages 65 and above (% of total population)",11.46955634,8.77219189476863,"Moldova","Hospital beds (per 1,000 people)",5.8,NA,NA,NA,"MDA",-0.413572,"MDA",0.1950139,-0.034774207,0.20627499,0.49489963,0.18736821,0.0011756669,"C.W. OF IND. STATES ",4466706,33843,132,0,-0.26,40.42,1800,99.1,208.1,55.3,10.79,33.91,NA,15.7,12.64,0.213,0.233,0.555,7.16411601748582e-06,0.00037208627565817,-11.8464258793847,2.23878625546432e-07,-15.3121617821844
"86","Mongolia","MN","","","2020-04-11",-8,15,14,-3,-1,0,3.4,2020-04-11,"",2020-03-10,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Mongolia","Yes",2020-03-10,NA,16,0,0,19,48,19,NA,NA,NA,NA,NA,NA,-5.49180327868852,-7.8125,-2.93103448275862,4.88146551724138,64.4754098360656,63.125,65.9655172413793,2.84051724137932,"MNG","GDP per capita, PPP (constant 2011 international $)",12244.98173,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.011000156,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",9.7,"Population ages 15-64 (% of total population)",65.50689291,"Population ages 65 and above (% of total population)",4.083538787,9.41287147734759,"Mongolia","Hospital beds (per 1,000 people)",NA,2017,50.23,112,"MNG",-0.2664937,NA,NA,NA,NA,NA,NA,NA,"ASIA (EX. NEAR EAST)         ",2832224,1564116,1.8,0,0,53.79,1800,97.8,55.1,0.77,0,99.23,1,21.59,6.95,0.206,0.214,0.58,0,5.64927067915532e-06,NA,0,NA
"87","Mozambique","MZ","","","2020-04-11",-26,-14,-32,-29,-6,11,-21.4,2020-04-11,"",NA,"None","","No",2020-03-23,NA,21,0,NA,0,NA,6,NA,NA,NA,NA,NA,NA,30.2295081967213,30.75,29.6551724137931,-1.0948275862069,87.2950819672131,87.96875,86.551724137931,-1.41702586206897,"MOZ","GDP per capita, PPP (constant 2011 international $)",1295.224901,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.240999937,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",65.3,"Population ages 15-64 (% of total population)",52.43843539,"Population ages 65 and above (% of total population)",2.890764457,7.16643962778084,"Mozambique","Hospital beds (per 1,000 people)",NA,2017,57.03,113,"MOZ",-1.043689,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",19686505,801590,24.6,0.31,0,130.79,1200,47.8,3.5,5.1,0.3,94.6,2,35.18,21.35,0.262,0.348,0.39,0,1.06672057838606e-06,NA,NA,NA
"89","Namibia",NA,"","","2020-04-11",-55,-32,-41,-71,-38,18,-47.4,2020-04-11,"",2020-03-14,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Namibia","Yes",2020-03-21,NA,16,0,0,15,52,8,NA,NA,NA,NA,NA,NA,28.9180327868852,30.65625,27,-3.65625,46.6393442622951,40.9375,52.9310344827586,11.9935344827586,"NAM","GDP per capita, PPP (constant 2011 international $)",9850.912848,"Unemployment, total (% of total labor force) (modeled ILO estimate)",20.27300072,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",49.3,"Population ages 15-64 (% of total population)",59.45371913,"Population ages 65 and above (% of total population)",3.636031681,9.19531940479594,"Namibia","Hospital beds (per 1,000 people)",NA,2017,86.73,118,"NAM",0.2449811,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",2044147,825418,2.5,0.19,0,48.98,7200,84,62.6,0.99,0,99.01,1,24.32,18.86,0.097,0.315,0.588,0,7.82722573278732e-06,NA,0,NA
"90","Nepal","NP","","","2020-04-11",-77,-68,-55,-71,-50,21,-64.2,2020-04-11,"",2020-03-24,"Full","https://edition.cnn.com/travel/article/nepal-trekkers-stranded-coronavirus-scli-intl/index.html","Yes",2020-01-25,NA,12,0,0,5,62,64,NA,NA,NA,NA,NA,NA,21.1147540983607,19.15625,23.2758620689655,4.11961206896552,53.8852459016393,56.5,51,-5.5,"NPL","GDP per capita, PPP (constant 2011 international $)",2741.436372,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.406999946,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",25,"Population ages 15-64 (% of total population)",63.8580639,"Population ages 65 and above (% of total population)",5.727670776,7.91623728538272,"Nepal","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"NPL",-0.4780528,NA,NA,NA,NA,NA,NA,NA,"ASIA (EX. NEAR EAST)         ",28287147,147181,192.2,0,0,66.98,1400,45.2,15.9,21.68,0.64,77.68,NA,30.98,9.31,0.38,0.21,0.41,0,4.24220936809216e-07,NA,0,NA
"91","Netherlands","NL","","","2020-04-11",-46,-4,33,-51,-24,11,-18.4,2020-04-11,"",2020-03-24,"Full","https://www.ukrant.nl/why-the-netherlands-is-not-on-lockdown-yet/?lang=en","Yes",2020-02-28,2020-03-07,25587,2737,58,5,62,30,22,8.874086565,7.289246694,2.278541226,8.049826188,6,21.9467213114754,21.8515625,22.051724137931,0.200161637931036,78.766393442623,79.7109375,77.7241379310345,-1.98679956896552,"NLD","GDP per capita, PPP (constant 2011 international $)",49787.07275,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.196000099,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5.2,"Population ages 15-64 (% of total population)",64.69564866,"Population ages 65 and above (% of total population)",19.19619263,10.8155106459818,"Netherlands","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"NLD",1.816361,"NLD",0.95170778,0.18932624,-0.14840142,0.41444093,-0.19006243,0.29805693,"WESTERN EUROPE                     ",16491461,41526,397.1,1.09,2.91,5.04,28600,99,460.8,26.71,0.97,72.32,3,10.9,8.68,0.021,0.244,0.736,0.000165964677113811,0.0015515302131206,-8.70373558072143,3.51697160124261e-06,-12.5579102792157
"92","New Zealand","NZ","","","2020-04-11",-88,-33,-75,-82,-58,24,-67.2,2020-04-11,"",2020-03-25,"Full","https://www.bbc.co.uk/news/av/world-52001578/coronavirus-new-zealand-announces-lockdown","Yes",2020-02-28,2020-03-29,1064,5,0,4,63,30,0,8.729064039,7.365883807,1.791563275,7.453947368,6,18.9016393442623,19.5625,18.1724137931034,-1.39008620689655,80.4918032786885,83.8125,76.8275862068966,-6.98491379310344,"NZL","GDP per capita, PPP (constant 2011 international $)",36351.57473,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.068999767,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.6,"Population ages 15-64 (% of total population)",64.69414402,"Population ages 65 and above (% of total population)",15.65242453,10.5009928033438,"New Zealand","Hospital beds (per 1,000 people)",2.8,NA,NA,NA,"NZL",1.876294,NA,NA,NA,NA,NA,NA,NA,"OCEANIA                            ",4076140,268680,15.2,5.63,4.05,5.85,21600,99,441.7,5.6,6.99,87.41,3,13.76,7.53,0.043,0.273,0.684,1.22665070385217e-06,0.000261031269779743,-13.6112231077002,0,NA
"93","Nicaragua","NI","","","2020-04-11",-56,-38,-33,-53,-46,16,-45.2,2020-04-11,"",NA,"None","","No",2020-03-19,2020-03-28,11,1,0,0,NA,10,1,NA,NA,NA,NA,NA,31.4918032786885,31,32.0344827586207,1.03448275862069,72.5081967213115,74.4375,70.3793103448276,-4.05818965517241,"NIC","GDP per capita, PPP (constant 2011 international $)",4910.050643,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.836999893,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",10.9,"Population ages 15-64 (% of total population)",64.55082135,"Population ages 65 and above (% of total population)",5.247497448,8.49903953499199,"Nicaragua","Hospital beds (per 1,000 people)",0.9,2017,72.44,121,"NIC",-1.039721,"NIC",-0.61252034,-0.54722732,-0.41596606,-0.3882536,-0.17819156,0.022988806,"LATIN AMER. & CARIB    ",5570129,129494,43,0.7,-1.22,29.11,2300,67.5,39.7,15.94,1.94,82.12,2,24.51,4.45,0.165,0.275,0.56,1.7952905579027e-07,1.97481961369297e-06,-15.5329287714198,0,NA
